Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
United Kingdom,2.2731859197970423,2.626573066794836,2.3398862512363996,1.8934503829933729,1.9574217085932124,2.1322909481106764,1.9909892495502057,2.1103551949428567,1.5978114878917604,1.3484600737281476,1.8091720628674188,1.312970174697759,1.290496904101352,1.3712360317324916,1.4926468968656619,1.385206248384357,1.3397316903941092,1.3736556277286764,1.3946003309339459,1.4214200806978186,1.369727990537577,1.5710325735371182,1.6674273767281615,1.6518668781094976,1.4219175737171714,1.3877625806276488,1.5920896594344507,1.3714842662211082,1.6084435952447715,1.5188294555049173,1.6386838916775504,1.4389205606313327,1.7006632304772882,1.3374162560427774,1.5672688786058875,1.45508573215956,0.9713351635925374,1.1939400882066555,1.4174183488931786,1.4609171800136893,1.3585308848080133,1.0607582224453929,1.244685968356323,0.815984909209984,1.237710427384503,1.2447366757286464,1.167427922191806,1.2919561289665877,1.337040838866439,1.4020132159180774,0.9415748202027886,1.5579520296721414,1.4658251436430996,1.3198077829923878,1.7512691865897716
Greece,20.305676855895197,21.883239171374765,21.950390757730208,25.427799459621735,19.82434127979925,17.326411421155093,28.756648936170215,23.830031581969564,17.76854136900896,23.294037633189753,26.843177189409367,22.93720809548521,20.402408353021873,15.003037052034825,15.62583222370173,12.5,10.530740346354312,10.123781933105084,14.194774346793348,16.134286489910416,15.031121705734341,14.56418586756722,15.301650051564112,9.756911145394655,11.538461538461538,10.111751982696466,11.502631204665056,9.240178155952936,7.134672215186057,5.553931598947677,5.086987778576564,8.670229135774838,5.918065815983882,5.983690379421559,6.436195240335802,8.545001089614761,10.252057249298531,8.967014690935969,8.048938934603726,9.29648749873469,6.912494150678521,3.9509382771874297,5.190471776809714,8.230722735515068,7.943821944127999,8.44229054133643,9.745924658103325,4.131651544386152,5.264496439471007,8.796281140537532,13.003991841999756,6.778543905901439,7.24523210083757,11.11111111111111,8.89100768726536
Ireland,41.202475685234305,30.08560945780677,24.27255985267035,22.508591065292098,23.174697014484185,25.494445949607154,21.273408239700377,18.246336996336996,15.854410857495374,11.073124406457739,13.849076152650666,7.392131979695432,9.899840325156047,8.764289602612955,10.300091731096842,6.927270309799229,7.149735194992777,8.302848908103314,7.236160066348746,7.7631578947368425,7.931099753927692,8.186912337353974,7.61633428300095,7.270029673590504,6.123175507297971,7.094796013968145,7.467295035345738,5.392350938316573,6.7623109732454445,5.113048618294665,4.898446833930705,4.996651038178165,5.17743979721166,4.7371354263421885,5.467078678393154,4.050215860031811,3.8160676532769555,3.443547158311748,4.387393428489319,3.88697450034459,3.573691547332404,2.4196167586878854,3.67105422050477,2.4053738787659387,2.498512790005949,2.462342932958714,2.6700103260067856,2.3952310841383273,3.2399358031295975,3.2262679733886546,2.1011645853795424,2.5733420688651085,2.928289761939536,2.3219754234988565,2.723257153831381
Iceland,95.4627949183303,96.01990049751244,95.97423510466989,96.34146341463415,96.32892804698973,94.98525073746312,92.92035398230088,94.75920679886686,94.78737997256516,94.6330777656079,96.16935483870968,96.17520049352251,96.09810479375696,95.12931034482759,96.57650042265426,96.0826517434352,96.89669252756227,96.73252279635258,97.30328777244182,96.44670050761421,96.9535175879397,94.68892261001517,94.82521332232315,94.77533960292581,95.02137289414131,94.97435897435898,94.4093339815265,93.99049881235155,94.03751674854846,93.87260304165748,93.21507760532151,93.54695149087672,94.80862296524417,94.47852760736197,94.4560669456067,93.99718931941378,93.14854577396056,93.21518080916577,89.49211908931699,84.12632164718976,82.71733472149921,81.88721523714678,82.90161596958175,83.38823529411765,82.73222776295952,80.80819709877964,73.4441087613293,70.08432829590048,75.46608368251655,72.94166567660687,73.81440881646051,72.66864214746384,70.30030201151062,71.00353278869508,71.0352058271714
Italy,81.90033934631185,69.19008538506176,60.35409470406915,64.46794131726409,51.10417949961338,51.618761653388866,48.90817970288169,44.00332571191021,41.3492747866022,37.55610699558443,34.65612553220711,31.535668173014848,30.881144786174136,26.072848050251533,25.65047436784885,28.139362592435074,24.21515239549273,31.00122455412893,26.277300585146634,25.668858485242936,24.659624796973958,24.04752059188395,22.803119465862967,23.011065521434244,23.603843327618073,22.54865916361661,21.75600201169962,19.922639339963286,20.268075140764363,16.443521714989256,14.837647257526495,19.33586329074521,18.95198232345914,18.851395936198774,19.523476436128355,15.917325289428893,17.559461649637843,16.875841703039054,16.25041887603241,17.498216042120692,16.37357792999211,17.216635894870798,14.239078736866379,12.809227394350945,14.3141623588041,12.150316668912547,12.023101098179668,10.646871410866193,13.275730638828554,17.04198241628661,17.108641008390986,15.241411883664618,14.085193980450592,18.330097357151047,21.050568827395765
Japan,50.649350649350644,51.47615442846328,44.44444444444444,43.1143339376133,38.33974466187211,39.66730979819575,36.93274377472655,28.123076923076923,27.008641294355577,23.954856143697345,21.25140924464487,21.990075737790544,19.990603711533943,14.348918212154615,18.09285389167046,17.627962616190352,16.48743964401805,13.783905805191443,12.558357178201845,13.794205077390917,15.42134836366939,15.095230545464572,14.101265910276926,13.71648719384367,11.131732050068468,12.425986706470288,12.042246805264162,10.488898488242118,12.068811110294266,11.558867812797269,9.958317909317099,10.569399876350131,8.8821032757107,10.21059069777111,6.7395783735859585,8.016767068373513,7.717156968089439,8.410549507914817,8.616397900540141,7.900983479455364,7.8337125904794815,7.676528614331336,7.3772676440498355,8.559085274473164,8.27935153368374,6.771061614269966,7.742862374964946,6.41662223262629,6.942679844632474,7.197513218747455,7.215192872921437,7.748496346340474,7.148931817794386,7.376275028333963,7.898950295983699
Luxembourg,1.366120218579235,3.7303664921465964,3.0821917808219177,0.14760147601476015,5.0471063257065945,6.648757555406314,6.433166547533952,6.89900426742532,6.886858749121575,5.902777777777778,7.0744288872512895,4.126031507876969,4.751461988304094,3.3715925394548063,6.6827697262479875,6.7362428842504745,4.197080291970803,7.130281690140845,6.935908691834943,8.287795992714026,10.675381263616558,14.835164835164836,17.52767527675277,19.574468085106382,17.100371747211895,16.76300578034682,17.006802721088434,19.20415224913495,17.857142857142858,13.449367088607595,11.217948717948719,11.982881597717546,10.606060606060606,9.985096870342772,14.904679376083187,18.069815195071868,13.636363636363635,20.44334975369458,31.420765027322407,23.61111111111111,29.383886255924168,13.610149942329874,3.5256410256410255,2.832556471853711,3.075103489059728,2.807646356033453,3.1453669594786056,3.6551077788191186,4.842259721203228,3.362944162436548,3.343653250773994,2.339622641509434,3.5908596300326447,6.435911303407248,5.6663168940188875
Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004765914181771967,0.004467077637809345,0.0014615823090077318,0.002873109135050495,0.05065023956194387,0.11815565965609753,0.13974737973662993,0.15565211751734873,0.11971217030357444,0.12562182804884175,0.10841844592013995,0.09365159266239771,0.10633010875720907,0.12292158261537618,0.10378228782287824,0.15842732983008112,0.12491592197559334,0.11460601577395527,0.07436633683819124,0.09386053312782816,0.08806957496422174,0.10725162648103366,0.10174487709789379,0.09483784587920262,0.0861985557344029,0.0880355495933596,0.050016233338890694,0.10067958721369243,0.11205472988912478,0.10829836198727495
Norway,99.3003434677522,99.34301623309666,99.66952553308678,99.4745928094273,99.60654705697198,99.80221997981836,99.65245124095351,99.8108685067975,99.83748735552128,99.59551420040275,99.36572872440999,99.5545271376401,99.7410936205468,99.7781703159019,99.92694349862367,99.9082699189933,99.88296821855685,99.6830493695589,99.83547545120548,99.83566701184098,99.83641791044776,99.86338356945386,99.71110416419631,99.697195521135,99.69217735103081,99.66319150385968,99.51896219973932,99.48941745421615,99.56554348223759,99.58031606657751,99.61681097926997,99.6119859265758,99.62343739326457,99.59488130439867,99.39460306437684,99.41754879664927,99.20151292288296,99.34928593407787,99.37473696867673,99.3171800763777,99.5137217477949,99.28787491654785,99.33353808353809,98.88533688325568,98.79571689356716,98.86553244198332,98.47139958093415,98.19560362054779,98.47518006756518,95.6512112628742,94.73539005826125,95.18873150273008,96.65584681268923,96.04586674660871,95.98050640957729
New Zealand,79.7506448839209,79.37136819862653,84.43896424167694,75.65882996172772,79.03877221324717,80.37798777098388,81.82999740057187,85.38963792080048,84.45520581113801,78.01697998787144,81.40599299148967,84.74609122625662,81.04808947936183,77.25433058118828,75.40365413214361,82.05115736238085,69.57028337061895,66.84073107049609,72.93916486681066,84.64812969839687,83.76703841387855,83.23677259947175,72.03444132959551,76.2390065300268,73.27890958125296,71.08281633241957,76.2458006718925,75.81470416537893,77.49079959852794,70.67733911601505,71.85185185185186,68.75300336376742,64.11807624490788,68.53683442742525,74.12699779059425,76.34629249625645,71.77912428371673,62.66943329111536,67.31096458577049,60.599730280032794,62.254439829795906,54.783685434145355,61.21243446799084,57.92481055496971,63.34784143041995,54.28458387637312,54.05944681436632,54.03094927884066,50.95122952689447,55.740685338181486,55.076210000891344,56.48037782525582,51.74197921373701,53.26245232867214,55.87674787041076
Poland,2.1583225189536237,1.8734491315136474,2.132111752064246,1.7514414877778077,1.736881005173688,2.046316174119582,1.8920916481892092,1.868374299603678,1.8117574949072488,1.3509907265327907,2.749274259900337,2.2563527330773545,1.976461305805773,1.735233827525385,2.3249443963580982,2.0561249793354275,1.5871025007718431,1.7966490704613265,1.6947385794077534,1.5468506565768974,1.9422693710156191,1.8724425868972832,1.3239862023991351,1.34862038147841,1.0598578826930025,1.365157523846029,1.1219922061742167,1.1579835330698067,1.263022942920943,1.1226704065755413,1.0541978201837592,1.073624254113676,1.1531368843113698,1.129163220239947,1.3001335393941211,1.3769501320762978,1.3676218536198423,1.3914215773228795,1.6402526088469926,1.5392747194662895,1.4709374607121404,1.6177176613021063,1.5993094688383775,1.1139331640101593,1.3647984267453295,1.4167186966960394,1.2701848672588392,1.4814721499612624,1.3909895934328744,1.5715883298813533,1.8588188861091486,1.4290268394659082,1.2596545689532561,1.4869956469254126,1.377217553688142
Portugal,95.08996645318695,94.48105436573312,91.19318181818183,92.6599171652094,88.34266749637005,85.22727272727273,94.53502956459417,92.17961654894047,83.06115914185078,92.05075845974329,78.03172895939768,78.14083080040527,80.15837104072399,74.80596405228758,73.26158165652784,59.90094383702458,47.65080629106112,72.34845735027223,74.0530173299541,69.58113558796153,52.70945679337103,36.30642361111111,45.06739597577652,44.457984822467175,50.87262307892681,56.84742158426369,41.88517735032223,45.53051783315923,54.5628902765388,22.775842498727936,32.2941280197496,30.407881905914792,15.664194200944031,27.535717741155224,34.00982832344119,25.164384388007484,42.878721859114016,38.38830628624993,33.36417135661604,16.967071864375207,26.106704786498202,30.397678045399413,17.086527929901425,33.79763977558522,22.015749436723404,10.242920239023123,22.649044795783926,21.51995905834186,14.95018803193244,16.74144133220161,30.07580413849621,22.240209682392848,12.335439705107952,27.169826255590294,29.964010084874616
Sweden,88.81955575910236,95.04821813833797,95.97514789970049,93.23648898190325,94.94287856733271,94.56712161336321,89.85658975979773,91.57221953847869,86.70877068137342,72.04367744824498,68.46821572381016,78.17356539513632,75.00453574867765,76.69997437868307,76.241512448409,71.56619326646143,63.46883970738031,59.44615452999811,62.1775547995349,64.25009993057455,61.119647825906384,58.099488555704646,55.336039874587996,58.36739567737372,55.08810072362657,51.99100623265148,44.12314243503954,49.2187125369065,47.979621123172734,50.2015169750063,49.66503178430513,43.026467986663945,50.93465628768775,51.39589802199013,41.41555711282411,45.923947859979904,36.792365619688965,46.282321086283396,47.231896014257735,46.30064971131117,54.109659783379584,48.92478108852378,45.23517382413088,39.54823126186484,39.63988316971379,45.97164777570802,43.07678349594517,44.454822171304166,46.07856218394332,48.20649468536792,44.724504917149396,44.21446350845901,47.424835972986614,40.09710450823689,41.52545684254399
Turkey,35.59502664298401,42.012620391896384,31.573033707865168,52.824504142606074,37.0253875533588,43.99353926912982,42.11853720050441,38.351312188053456,45.77566320645906,43.95253891298801,35.17337353589238,26.684388099376342,28.50662634528151,20.949698189134807,24.901684351116717,37.79043717595852,45.8075808127769,41.68247021638706,42.966952039031575,45.68421987390107,48.756176154672396,51.1328172496251,53.355679421512505,41.47804146707134,43.85718485610688,35.199742832929076,29.91056808162237,41.976867404685144,60.2501665001665,34.46891092152794,40.22730827381263,37.650632407130765,39.452347717620505,45.999078690656845,39.05210607627584,41.208389857038505,42.66724294237946,38.545539033457246,38.03660535749671,29.781003091721058,24.718624421639102,19.564066001222244,26.030139103554866,25.13141889729053,30.580366030073392,24.42700486551903,25.096001678965845,18.715480428904037,16.767631968873793,18.45779520768741,24.523692284383166,22.815866220852424,24.161155092360623,24.742456923474105,16.131336743886997
United States,18.439899009477553,18.271231142023357,18.88088527448022,17.255415345442792,17.160151817956677,17.524136604910943,16.249088334977905,17.44788667511229,15.92924126172208,16.53080851693442,15.424680597404627,15.468891263253063,14.639224378467178,13.50204959631322,15.535051485821283,15.069760735098154,13.402654964529221,9.972837066295655,12.226638957504656,11.97548124456755,11.48513587001302,10.803791837913783,13.140637918738049,13.697244634632346,12.656641848497701,10.830194105179812,11.128133092702114,8.716624950730296,7.292195146187495,8.189588750996679,8.528502912908122,8.854523501562264,7.7775097329325495,8.353186771712979,7.612425872653056,8.827515039172386,9.611080497496195,9.072904128837598,7.782749078460688,7.174470097618828,6.289399722048692,4.90388870987027,6.632079930478822,6.871346940265359,6.535987734084204,6.382108498069872,6.827327461847467,5.772985824189421,5.911010412205444,6.616179257909514,6.023062385933374,7.436102190270268,6.521155807556468,6.3179099039587,6.053798473590674
