Country Name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Canada,25.342871355141295,25.58543792992128,28.06608055188154,29.75433411615695,31.02713669794573,30.573119016784737,29.926363824932583,31.60509393519102,32.90593281920255,33.459981455096454,32.901887871853546,33.58595641646489,34.22665883734586,32.46691871455577,32.38138686131387,32.817268494798505,32.105354133356386,33.6970152997241,36.22988031366075,35.819839488952226,36.61971830985916,38.19740801195697,37.64168367842909,38.050396884828515,36.486152559448,37.72893772893772,37.66313058078302,38.74406730907522,39.63341622916091,39.54873751630424,39.870685556717696,38.82014818132616,39.30752047654505,39.35088325722707,38.72927180966114
Switzerland,3.210191082802548,3.087757313109426,3.263670197537934,2.944188428059395,2.906071613907629,2.8256704980842913,2.976476236197792,3.049237690577356,2.7345709984947315,2.5848960973137354,6.059862610402356,6.8616163941975605,7.1543224031185515,6.68912415784408,7.308641975308642,6.824210272486135,6.890835898650249,7.555879494655006,8.466228893058162,7.919869555089681,7.749165474487363,7.839520405810468,8.343294286397322,8.107482047718323,8.927749654855038,9.088838268792712,9.3836246550138,9.005538165181797,8.976744186046512,8.585131894484412,8.677494199535964,9.130434782608695,8.711747285291214,8.760529482551144,9.30047694753577
Chile,29.81308411214953,29.121653358384215,27.475516866158873,27.301420305102575,28.550222662048487,27.166156982670742,24.777448071216618,24.34146341463415,27.5,32.4,36.051647978253484,29.511677282377917,24.28082191780822,23.126614987080103,27.09620476610768,27.199136535348078,32.42424242424243,31.88992310805342,37.180511182108624,40.23185100722159,34.04649249125695,31.375910844406345,33.22083948534065,35.349794238683124,39.133695855991,38.257993384785,37.477542220625224,41.80145892800507,43.36190046609533,42.000311575011686,40.03499052339991,43.12084993359894,47.86324786324786,46.88452627728325,43.01543332014246
China,26.204722100014667,25.938184150197923,25.592715489489958,25.381828466760048,25.301301573377977,27.554453801155198,28.19341250804423,29.194077150038243,30.385208168562787,33.13414120436133,34.940316194109656,36.31621059369499,38.46956262573579,40.12912308930008,41.87602487546796,41.067445308062126,46.31714187229509,45.69118557765086,46.989188882851224,49.40447454447648,51.03849394076859,51.22552194159188,52.624024247276466,53.75830943932567,50.294651815537804,50.22517352265452,51.57791127166457,51.334839075715344,50.16206449894681,50.36598678377104,51.56823946905755,52.39090372120495,52.52680382833951,53.15646287290517,52.25300870698231
Cote d'Ivoire,19.469026548672566,13.712374581939798,16.89189189189189,32.887700534759354,44.91017964071857,32.786885245901644,33.116883116883116,32.786885245901644,29.411764705882348,23.20819112627986,22.22222222222222,22.58064516129032,24.909747292418775,30.743243243243246,34.3042071197411,31.28834355828221,38.50129198966409,44.56066945606694,51.13871635610765,37.369207772795214,37.44075829383887,39.29712460063898,41.379310344827594,42.33009708737864,42.988929889298895,53.87263339070568,41.56305506216696,44.14414414414415,44.65408805031446,42.567567567567565,46.85990338164251,47.781569965870304,46.192893401015226,41.782407407407405,42.032085561497325
Cameroon,4.1916167664670665,4.571428571428571,4.787234042553192,3.431372549019608,2.8037383177570088,1.6806722689075633,1.7391304347826086,2.192982456140351,1.6064257028112447,1.4705882352941175,1.5151515151515151,1.6460905349794237,1.3215859030837003,1.2396694214876034,1.1764705882352942,1.2195121951219512,1.2295081967213115,1.1673151750972763,1.8656716417910446,1.6666666666666667,1.4336917562724014,2.214022140221402,3.103448275862069,4.026845637583892,3.98671096345515,5.460750853242321,19.29260450160772,32.28155339805826,33.02107728337237,32.432432432432435,32.475247524752476,30.37475345167653,31.08614232209738,33.84615384615385,32.615894039735096
"Congo, Dem. Rep.",5.047318611987382,4.71976401179941,5.32319391634981,4.4692737430167595,4.610951008645533,4.923076923076923,5.0,4.819277108433735,4.310344827586206,1.5151515151515154,3.3444816053511706,4.294478527607363,3.546099290780142,4.3795620437956195,3.3057851239669422,3.508771929824562,3.4782608695652173,3.4782608695652173,3.149606299212598,3.2,0.0,1.4084507042253522,1.2987012987012987,1.0638297872340428,0.9900990099009901,0.78125,2.158273381294964,3.896103896103896,3.4883720930232567,3.4482758620689653,3.2085561497326207,2.5641025641025643,0.0,0.0,0.0
"Congo, Rep.",11.594202898550726,11.111111111111112,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,5.405405405405405,0.0,0.0,0.0,4.0,5.128205128205128,4.761904761904763,4.901960784313726,3.6363636363636362,3.64963503649635,8.917197452229301,11.475409836065573,14.354066985645932,18.83408071748879,16.92913385826772,17.424242424242426
Colombia,25.890804597701152,27.655310621242485,28.205128205128204,29.1220556745182,29.05530563641175,29.440081074233593,29.382470119521916,27.599155127904247,27.808727948003714,26.410885567700205,26.845784185233722,26.89393939393939,27.158746208291202,26.721657394974102,23.595936361893806,25.528007346189163,22.001471670345843,24.72844534962661,27.671048196831816,24.053066717938858,25.38305335056304,25.55372505949112,25.57608074652447,26.33101851851852,23.879161054454492,24.211312301661376,23.05684995340168,22.954711468224982,19.92089176555196,30.001694053870914,28.76598571665836,20.69123719223123,23.201962889127433,26.597996331310853,26.910344827586208
Comoros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
