Country Name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Iceland,1866.503,1752.826,1598.812,1547.474,1815.165,1628.148,1785.829,1851.835,1848.168,1903.173,1998.515,1767.494,1818.832,1976.513,2009.516,1947.177,2211.201,2104.858,2101.191,2068.188,2163.53,2101.191,2170.864,2167.197,2244.204,2229.536,2299.209,2310.21,2119.526,2053.52,1961.845,1881.171,1800.497,1899.506,1983.847
Israel,21147.589,21213.595,24081.189,23938.176,23743.825,24869.594,26626.087,27385.156,30051.065,31756.22,36295.966,36754.341,42790.223,45074.764,48400.733,51099.645,53098.16,55881.413,57095.19,55694.396,60259.811,63596.781,59812.437,62889.05,59020.365,56952.177,62471.012,63072.4,68264.872,64469.527,68880.928,69130.284,75529.199,67069.43,64601.539
Italy,388969.691,378020.029,369681.271,361364.515,367649.753,372134.494,366454.311,383670.876,389780.098,408907.17,417550.289,423894.199,420535.227,411917.777,407378.031,430483.798,425830.375,430487.465,440153.677,441998.178,450564.29,450347.937,452610.476,468349.24,473970.751,473384.031,469346.664,462676.391,447186.983,401591.505,405361.181,397994.178,369468.585,345317.723,320411.459
Jamaica,8452.435,7414.674,6219.232,6450.253,5144.801,5045.792,4550.747,5383.156,4528.745,6728.945,7532.018,7755.705,7715.368,8005.061,8195.745,9178.501,9702.882,10131.921,9717.55,9977.907,10307.937,10615.965,10241.931,10667.303,10670.97,10498.621,11496.045,9651.544,10208.928,7741.037,7297.33,7858.381,7462.345,8093.069,7422.008
Jordan,4726.763,5863.533,6292.572,7363.336,8353.426,8540.443,9281.177,9662.545,9314.18,9233.506,10403.279,9798.224,12266.115,12101.1,13633.906,13556.899,14187.623,14418.644,14543.322,14568.991,15507.743,16002.788,16886.535,17469.588,19240.749,21059.581,21121.92,22035.003,21349.274,21891.99,21180.592,21668.303,24444.222,24389.217,26450.071
Japan,947571.135,929606.502,900200.829,883838.675,940130.792,915396.877,915334.538,905734.332,989081.575,1025549.89,1096179.977,1099381.268,1123847.492,1109887.223,1173315.322,1183447.243,1204690.174,1200788.486,1157829.581,1196516.431,1220527.947,1203377.388,1220047.57,1242093.574,1266009.748,1239255.316,1231495.944,1252229.162,1210135.669,1103869.676,1171624.835,1191074.603,1230168.49,1246515.976,1214048.358
Kenya,6197.23,6527.26,4693.76,4660.757,4319.726,3769.676,4162.045,5174.137,4789.102,5192.472,5823.196,4840.44,5540.837,6347.577,6556.596,7554.02,9328.848,8265.418,10036.579,10172.258,10417.947,9369.185,7968.391,6754.614,7623.693,8562.445,9574.537,9831.227,10241.931,12350.456,12174.44,13457.89,12515.471,13333.212,14286.632
Cambodia,286.026,300.694,337.364,366.7,410.704,418.038,432.706,436.373,451.041,451.041,1261.448,1305.452,1349.456,1386.126,1477.801,1551.141,1617.147,1540.14,1950.844,1895.839,1976.513,2251.538,2207.534,2379.883,2445.889,2775.919,2999.606,3465.315,3898.021,4653.423,5012.789,5207.14,5456.496,5603.176,6684.941
Kiribati,29.336,29.336,25.669,22.002,22.002,22.002,18.335,22.002,22.002,22.002,22.002,22.002,25.669,29.336,29.336,29.336,33.003,25.669,29.336,29.336,29.336,25.669,40.337,40.337,44.004,62.339,69.673,51.338,55.005,40.337,62.339,62.339,62.339,62.339,62.339
St. Kitts and Nevis,51.338,55.005,66.006,51.338,51.338,51.338,58.672,55.005,66.006,66.006,106.343,106.343,110.01,113.677,121.011,128.345,132.012,143.013,150.347,161.348,172.349,176.016,198.018,198.018,212.686,198.018,201.685,216.353,216.353,223.687,220.02,231.021,220.02,223.687,231.021
"Korea, Rep.",134868.593,139742.036,141905.566,150904.384,163911.233,178333.544,182451.585,192660.513,221959.843,235846.772,246943.114,261482.769,284280.508,321951.599,344037.94,374771.067,403780.704,430032.757,364833.497,399864.348,447561.017,450193.923,465631.993,466215.046,482276.506,462922.08,470655.783,495675.724,507589.807,508862.256,566716.515,589400.577,583966.083,592499.192,587156.373
Kuwait,24675.243,25214.292,21169.591,21609.631,28367.912,29159.984,35320.544,31470.194,32914.992,35885.262,51000.636,10190.593,21085.25,33274.358,38906.87,54821.65,50153.559,54920.659,51745.037,54022.244,53560.202,57641.573,58228.293,59922.447,63534.442,71546.837,73769.039,75235.839,82731.187,87303.936,89625.147,91029.608,102334.969,98345.273,95408.006
Lao PDR,187.017,150.347,157.681,179.683,183.35,201.685,209.019,209.019,209.019,234.688,212.686,234.688,256.69,256.69,275.025,348.365,476.71,608.722,685.729,927.751,938.752,872.746,1151.438,1100.1,1393.46,1404.461,1551.141,909.416,946.086,1257.781,1639.149,1624.481,1697.821,1576.81,1954.511
Lebanon,6178.895,6351.244,6112.889,7319.332,7051.641,8056.399,7759.372,7968.391,7660.363,8052.732,8214.08,8478.104,10359.275,11683.062,12702.488,13578.901,13758.584,15647.089,16648.18,16490.499,15247.386,16171.47,16002.788,18180.986,16798.527,16208.14,14458.981,13461.557,17227.566,20872.564,20047.489,20443.525,22632.724,22581.386,24070.188
Liberia,2042.519,1939.843,601.388,711.398,700.397,722.399,729.733,766.403,817.741,667.394,473.043,278.692,282.359,315.362,311.695,326.363,337.364,348.365,374.034,392.369,421.705,491.378,487.711,520.714,616.056,726.066,748.068,667.394,564.718,517.047,792.072,891.081,1026.76,957.087,935.085
Libya,26904.779,28811.619,30762.463,30414.098,28624.602,31418.856,34059.096,32566.627,36398.642,37322.726,36780.01,42863.563,37260.387,38947.207,44132.345,46020.85,44158.014,44975.755,45474.467,44620.056,47113.616,48100.039,47832.348,49167.136,50358.911,52108.07,53270.509,49959.208,56013.425,57978.937,61961.299,39702.609,52683.789,56266.448,56996.181
St. Lucia,113.677,95.342,113.677,102.676,113.677,128.345,132.012,146.68,165.015,165.015,161.348,168.682,201.685,223.687,260.357,311.695,326.363,308.028,308.028,319.029,330.03,363.033,326.363,359.366,355.699,366.7,366.7,385.035,396.036,385.035,403.37,407.037,407.037,407.037,407.037
Sri Lanka,3410.31,4033.7,4499.409,4884.444,3883.353,3956.693,3703.67,4074.037,3490.984,3483.65,3868.685,4176.713,5185.138,5042.125,5526.169,5903.87,7062.642,7616.359,7825.378,8617.45,10238.264,10443.616,11056.005,11078.007,12299.118,12101.1,11976.422,12354.123,12207.443,13175.531,13263.539,15137.376,16032.124,15489.408,18393.672
Luxembourg,11026.669,9427.857,8859.472,8291.087,8929.145,9167.5,9009.819,8668.788,8929.145,9658.878,10003.576,10615.965,10571.961,10788.314,10190.593,8316.756,8437.767,7939.055,7356.002,7686.032,8239.749,8800.8,9416.856,9904.567,11268.691,11547.383,11349.365,11019.335,10938.661,10392.278,10967.997,10938.661,10663.636,10051.247,9658.878
"Macao SAR, China",528.048,535.382,484.044,682.062,605.055,733.4,876.413,971.755,964.421,1030.427,1034.094,1092.766,1081.765,1180.774,1272.449,1232.112,1408.128,1488.802,1558.475,1518.138,1631.815,1686.82,1518.138,1532.806,1716.156,1829.833,1620.814,1536.473,1338.455,2071.855,1408.128,1448.465,1312.786,1180.774,1283.45
Morocco,15944.116,15856.108,17058.884,17795.951,17814.286,17865.624,18881.383,20117.162,21176.925,22918.75,23542.14,24975.937,26039.367,28217.565,29640.361,30373.761,31195.169,31862.563,32038.579,33153.347,33905.082,37715.095,38254.144,37561.081,43310.937,45771.494,47425.311,50267.236,52900.142,52482.104,55958.42,57685.577,62731.369,59082.704,59863.775
Madagascar,1617.147,1026.76,1015.759,652.726,869.079,1056.096,1140.437,1287.117,1290.784,931.418,949.753,1034.094,1004.758,1030.427,1268.782,1265.115,1364.124,1650.15,1738.158,1917.841,1873.837,1741.825,1235.779,1701.488,1807.831,1741.825,1683.153,1815.165,1888.505,1771.161,1958.178,2339.546,2706.246,3116.95,3076.613
Maldives,44.004,47.671,47.671,51.338,58.672,66.006,80.674,80.674,95.342,124.678,172.349,154.014,231.021,198.018,198.018,249.356,289.693,330.03,300.694,421.705,451.041,462.042,594.054,506.046,667.394,601.388,759.069,781.071,843.41,883.747,935.085,986.423,1111.101,1092.766,1334.788
Mexico,268453.736,284529.864,304837.71,278442.644,277624.903,288501.225,294559.109,307356.939,307067.246,361877.895,318427.612,331958.842,334698.091,339468.858,352780.068,332816.92,346417.823,369769.279,389087.035,391591.596,398382.88,412977.54,414389.335,440208.682,441308.782,466361.726,479251.231,480520.013,493251.837,475950.931,464308.206,484429.035,496324.783,490340.239,480270.657
Mali,392.369,396.036,366.7,418.038,436.373,407.037,381.368,359.366,385.035,418.038,421.705,436.373,443.707,454.708,462.042,469.376,487.711,524.381,762.736,795.739,821.408,828.742,847.077,843.41,876.413,898.415,942.419,1008.425,1070.764,806.74,964.421,1045.095,993.757,1026.76,1411.795
Malta,1023.093,1144.104,1312.786,997.424,1364.124,1199.109,1485.135,1855.502,2013.183,2170.864,2159.863,2057.187,2024.184,2651.241,2420.22,2123.193,2240.537,2519.229,2145.195,2346.88,2064.521,2486.226,2299.209,2581.568,2574.234,2698.912,2574.234,2724.581,2559.566,2398.218,2559.566,2541.231,2680.577,2339.546,2346.88
Myanmar,5526.169,5639.846,5599.509,5775.525,6571.264,6710.61,6791.284,4976.119,4118.041,4462.739,4275.722,4180.38,4888.111,5342.819,6244.901,6959.966,7256.993,7499.015,8078.401,8969.482,10087.917,8723.793,9207.837,9845.895,12434.797,11598.721,12849.168,12874.837,9801.891,10230.93,12515.471,14297.633,11070.673,12860.169,21631.633
Mongolia,6879.292,6644.604,6761.948,6996.636,6450.253,9028.154,9673.546,10586.629,11595.054,10568.294,9988.908,12159.772,11019.335,9284.844,7946.389,7920.72,8041.731,7708.034,7708.034,7554.02,7506.349,7884.05,8287.42,8034.397,8551.444,8562.445,9394.854,12064.43,12038.761,13102.191,13820.923,21499.621,26226.384,38752.856,20839.561
Mozambique,3208.625,2489.893,2541.231,1976.513,1536.473,1147.771,982.756,982.756,1012.092,1041.428,1023.093,1023.093,1004.758,1078.098,1063.43,1114.768,1041.428,1125.769,1133.103,1188.108,1349.456,1580.477,1587.811,1917.841,1921.508,1822.499,1980.18,2262.539,2266.206,2530.23,2735.582,3223.293,3120.617,4019.032,8426.766
Mauritania,630.724,663.727,883.747,938.752,872.746,656.393,374.034,3285.632,3230.627,2849.259,905.749,920.417,968.088,982.756,1144.104,1074.431,1114.768,1118.435,1122.102,1147.771,1173.44,1272.449,1349.456,1389.793,1536.473,1587.811,1609.813,1844.501,1936.176,2123.193,2236.87,2394.551,2654.908,2669.576,2709.913
Mauritius,590.387,542.716,502.379,597.721,627.057,707.731,799.406,931.418,854.411,1052.429,1463.133,1521.805,1708.822,1774.828,1624.481,1829.833,1950.844,1998.515,2170.864,2427.554,2691.578,2863.927,2885.929,3061.945,3091.281,3296.633,3630.33,3689.002,3769.676,3711.004,3916.356,3920.023,3967.694,4070.37,4228.051
Malawi,711.398,605.055,594.054,575.719,557.384,557.384,553.717,546.383,542.716,564.718,748.068,795.739,795.739,891.081,916.75,920.417,913.083,964.421,935.085,942.419,869.079,865.412,850.744,916.75,931.418,876.413,913.083,887.414,1056.096,946.086,1144.104,1180.774,1096.433,1224.778,1276.116
Malaysia,27997.545,30824.802,30571.779,37971.785,34697.154,36237.294,39984.968,40762.372,42724.217,49882.201,56592.811,68591.235,75298.178,91722.671,94010.879,121132.011,125374.73,124821.013,114186.713,107934.478,125734.096,135620.328,133742.824,158256.719,163826.892,174486.861,167702.911,184816.8,204031.88,198876.078,218476.193,220405.035,218707.214,236510.499,242821.406
New Caledonia,2002.182,1393.46,1265.115,1155.105,1206.443,1455.799,1404.461,1459.466,1507.137,1646.483,1584.144,1767.494,1584.144,1837.167,1980.18,2075.522,2196.533,1829.833,1811.498,2057.187,2233.203,1888.505,2405.552,2739.249,2530.23,2823.59,2720.914,2944.601,2867.594,2973.937,3542.322,3648.665,3630.33,4242.719,4290.39
Niger,572.052,685.729,748.068,964.421,993.757,997.424,902.082,1001.091,990.09,1041.428,733.4,722.399,700.397,781.071,773.737,810.407,902.082,909.416,957.087,953.42,696.73,656.393,700.397,759.069,814.074,715.065,693.063,722.399,810.407,968.088,1173.44,1327.454,1866.503,1939.843,2126.86
Nigeria,68154.862,65958.329,65602.63,59929.781,69625.329,69893.02,73505.015,59343.061,70747.431,42441.858,39196.563,42273.176,46614.904,45137.103,35199.533,35841.258,39665.939,42328.181,37869.109,40285.662,76057.247,85734.46,93677.182,101616.237,104304.148,106067.975,98891.656,95055.974,96148.74,76735.642,91517.319,95694.032,98502.954,98136.254,96280.752
Nicaragua,2027.851,2141.528,2115.859,2002.182,1851.835,1991.181,2262.539,2438.555,2247.871,1477.801,2548.565,2005.849,2394.551,2302.876,2541.231,2779.586,2874.928,3142.619,3421.311,3626.663,3762.342,3964.027,4037.367,4411.401,4426.069,4319.726,4466.406,4605.752,4422.402,4495.742,4536.079,4880.777,4620.42,4550.747,4862.442
Netherlands,177508.469,164956.328,134322.21,138256.901,145055.519,147948.782,145095.856,152569.202,146914.688,163100.826,158403.399,165154.346,162224.413,164802.314,165323.028,178634.238,185847.227,178311.542,178439.887,173665.453,173504.105,176793.404,181663.18,182205.896,184835.135,181479.83,179638.996,176690.728,177020.758,172371.002,183052.973,174167.832,170310.148,173254.749,167303.208
Norway,38052.459,40329.666,41052.065,37498.742,40458.011,40714.701,47076.946,40707.367,42482.195,49379.822,31510.531,32075.249,32009.243,35148.195,33905.082,33439.373,33366.033,36101.615,37777.434,40681.698,39673.273,41910.143,38023.123,45221.444,42647.21,42438.191,44257.023,45089.432,55690.729,55346.031,60105.797,45195.775,49889.535,58162.287,47626.996
Nepal,542.716,454.708,443.707,495.045,704.064,678.395,704.064,872.746,993.757,913.083,634.391,960.754,1331.121,1466.8,1697.821,2035.185,2486.226,2783.253,2251.538,3219.626,3069.279,3267.297,2625.572,2841.925,2669.576,3083.947,2563.233,2614.571,3421.311,4334.394,5056.793,5533.503,5856.199,6637.27,8030.73
Nauru,124.678,124.678,124.678,124.678,124.678,124.678,161.348,157.681,157.681,157.681,124.678,124.678,121.011,113.677,110.01,106.343,102.676,102.676,99.009,91.675,84.341,80.674,77.007,66.006,66.006,62.339,44.004,44.004,44.004,40.337,44.004,40.337,40.337,44.004,47.671
New Zealand,17458.587,16527.169,18239.658,17964.633,19295.754,21803.982,22893.081,24110.525,25397.642,25404.976,23545.807,24084.856,25082.28,26688.426,26681.092,27132.133,28642.937,31022.82,30029.063,32639.967,32980.998,34447.798,33201.018,34081.098,34554.141,34139.77,33446.707,33637.391,34202.109,32386.944,31781.889,31503.197,34150.771,33457.708,34664.151
Oman,6046.883,6017.547,5735.188,7532.018,8060.066,8661.454,9875.231,9464.527,10586.629,10065.915,11386.035,11771.07,12079.098,13457.89,15306.058,15896.445,15104.373,15485.741,16560.172,20707.549,21895.657,20285.844,25470.982,32390.611,27986.544,29893.384,39603.6,43695.972,42705.882,41103.403,47417.977,54029.578,59159.711,61378.246,61169.227
Pakistan,32067.915,34400.127,37385.065,40303.997,42856.229,47175.955,49453.162,53534.533,58213.625,60956.541,68565.566,68242.87,72789.95,78008.091,84839.712,84484.013,94447.252,94711.276,97663.211,100384.125,106449.343,108282.843,114084.037,118895.141,131601.296,136636.087,146074.945,158894.777,159070.793,158836.105,161395.671,161956.722,163496.862,164325.604,166298.45
Panama,3124.284,3340.637,3292.966,3494.651,2882.262,2629.239,2753.917,3201.291,2929.933,2522.896,2768.585,3245.295,4246.386,3942.025,4338.061,2984.938,4624.087,5647.18,5947.874,5669.182,5790.193,7007.637,5870.867,6153.226,5804.861,6838.955,7370.67,7198.321,7374.337,8599.115,9163.833,10098.918,10113.586,10718.641,8800.8
Peru,24121.526,24103.191,23670.485,20450.859,20692.881,19512.107,21847.986,25782.677,25107.949,21840.652,21070.582,20293.178,20425.19,23615.48,23289.117,23883.171,24389.217,27476.831,27806.861,29358.002,30296.754,27165.136,27187.138,26380.398,31895.566,37135.709,34876.837,42955.238,41015.395,51704.7,57593.902,49632.845,55071.006,57153.862,61744.946
Philippines,37000.03,34664.151,34997.848,35415.886,30993.484,28048.883,29207.655,32683.971,37729.763,39141.558,41763.463,43930.66,48752.765,49482.498,54799.648,60710.852,62162.984,71158.135,69240.294,69159.62,73306.997,71051.792,71337.818,71425.826,74066.066,74832.469,67692.82,72170.227,78858.835,77568.051,84869.048,85496.105,91205.624,98128.92,105653.604
Palau,157.681,157.681,157.681,157.681,157.681,161.348,161.348,161.348,183.35,227.354,234.688,234.688,234.688,234.688,234.688,234.688,234.688,238.355,238.355,242.022,249.356,253.023,249.356,253.023,253.023,260.357,264.024,260.357,253.023,245.689,253.023,253.023,253.023,256.69,260.357
Papua New Guinea,1829.833,1932.509,1947.177,2009.516,2046.186,2126.86,2064.521,2335.879,2200.2,2035.185,2141.528,2064.521,2053.52,1994.848,2181.865,2060.854,2189.199,2577.901,2863.927,2445.889,2665.909,3208.625,3487.317,3945.692,4488.408,4385.732,4308.725,6120.223,4796.436,5093.463,4763.433,5328.151,5078.795,6186.229,6318.241
Poland,464575.897,410062.275,422211.046,422339.391,433894.108,445899.866,453369.545,465353.301,445976.873,423787.856,368423.49,361643.207,354745.58,353253.111,333972.025,344213.956,355754.005,349523.772,325431.582,315721.366,299289.539,301284.387,294834.134,302252.475,304416.005,302538.501,318940.992,314272.901,314848.62,297617.387,316264.082,316997.482,299931.264,302278.144,285739.974
Portugal,26985.453,27227.475,29255.326,30179.41,29064.642,27407.158,30520.441,31536.2,32925.993,41209.746,42320.847,43992.999,48279.722,46926.599,47659.999,51869.715,50586.265,53072.491,57817.589,64425.523,62731.369,62757.038,66790.738,61216.898,63145.74,65279.934,59816.104,60149.801,55624.723,54176.258,48136.709,47623.329,46013.516,45426.796,45052.762
Paraguay,1492.469,1389.793,1367.791,1415.462,1496.136,1551.141,1664.818,1892.172,2163.53,2244.204,2163.53,2134.194,2530.23,2867.594,3432.312,3964.027,3751.341,4195.048,4503.076,4503.076,3689.002,3821.014,3898.021,4070.37,4088.705,3832.015,3986.029,4136.376,4451.738,4561.748,5097.13,5320.817,5284.147,5434.494,5702.185
Pacific island small states,1552.4209738439224,1903.227791309952,1625.0016946989629,1516.1306134164024,1370.9691717063213,1451.6144171008107,1451.614417100811,1314.5174999301787,1455.6466793705354,1596.7758588108918,1745.9695627906974,1621.2574511627904,1675.8189999999995,1697.8209999999995,1705.155,1734.4909999999998,1800.4969999999996,1796.83,1774.8279999999997,1811.4979999999998,1888.505,2152.529,1987.514,2163.53,2438.555,2192.866,2321.211,2328.545,2057.187,2027.8509999999999,2427.5539999999996,2310.21,2280.874,2390.8839999999996,2478.8919999999994
French Polynesia,293.36,330.03,337.364,421.705,458.375,586.72,605.055,608.722,572.052,542.716,436.373,432.706,414.371,425.372,440.04,429.039,432.706,451.041,447.374,495.045,568.385,678.395,707.731,770.07,762.736,821.408,825.075,817.741,843.41,847.077,858.078,832.409,814.074,821.408,803.073
Qatar,13098.524,12860.169,12354.123,11268.691,12332.121,12405.461,13296.542,11499.712,11928.751,14326.969,11774.737,17704.276,26802.103,30722.126,30223.414,31789.223,32298.936,37495.075,32401.612,31407.855,34730.157,41396.763,40905.385,41521.441,42944.237,50956.632,63475.77,63277.752,64843.561,69221.959,72507.591,80435.645,94124.556,85023.062,107853.804
Romania,196617.206,198153.679,195773.796,200562.898,189272.205,194343.666,202147.042,212165.286,212777.675,214141.799,174087.158,140288.419,128645.694,125297.723,119140.83,126049.458,125407.733,112624.571,99830.408,89742.491,90681.243,96632.784,97237.839,101062.52,96904.142,96456.768,103350.728,102224.959,96365.093,81576.082,79412.552,84880.049,81722.762,70945.449,70003.03
Rwanda,495.045,601.388,608.722,696.73,634.391,616.056,597.721,616.056,696.73,689.396,542.716,487.711,487.711,495.045,473.043,462.042,480.377,498.712,487.711,509.713,528.048,531.715,531.715,520.714,528.048,528.048,528.048,557.384,542.716,575.719,590.387,663.727,737.067,803.073,839.743
South Asia,359501.67900000006,387715.57700000005,402746.61,435192.226,447627.023,492357.08900000004,526174.1630000001,562132.765,606881.166,660778.732,710671.9340000001,750290.2019999998,797983.204,827348.54,877469.0960000003,928543.0720000002,1012117.6690000001,1049678.75,1069733.5729999999,1134852.159,1181100.363,1197268.1659999997,1217814.3669999999,1270164.4590000003,1340519.5210000002,1416188.066,1510675.6550000003,1629299.4380000003,1798062.112,1976769.69,1969230.3380000002,2101777.72,2284078.958,2302942.005999999,2516434.746
Saudi Arabia,169404.399,175491.619,158091.704,161050.973,155715.488,172653.361,204878.957,190706.002,202554.079,203738.52,185803.223,267768.007,285534.622,313818.193,307961.994,235161.043,258750.854,216239.323,207680.545,226459.252,296935.325,297214.017,326407.004,327272.416,395834.315,397642.146,432739.003,387777.916,430175.77,468965.296,518491.798,499878.106,564842.678,541047.515,601046.969
Sudan,3747.674,3641.331,3828.348,3909.022,3505.652,4074.037,4250.053,3351.638,4847.774,3758.675,5221.808,4891.778,4378.398,3021.608,4147.377,4297.724,4433.403,5419.826,4697.427,5093.463,5533.503,6369.579,8118.738,9072.158,11463.042,10982.665,12013.092,14125.284,14913.689,15562.748,15940.449,15658.09,14642.331,15474.74,15364.73
Senegal,3351.638,3296.633,3054.611,2632.906,3307.634,2676.91,2662.242,2453.223,2742.916,3696.336,3182.956,3424.978,3479.983,3593.66,3901.688,3494.651,3740.34,3263.63,3428.645,3700.003,3938.358,4330.727,4510.41,4976.119,5232.809,5812.195,4730.43,5181.471,5093.463,4583.75,7744.704,8368.094,7913.386,8423.099,8855.805
Singapore,31433.524,26849.774,29750.371,34997.848,33402.703,33417.371,35027.184,32599.63,36105.282,41888.141,44495.378,45269.115,48426.402,51187.653,61682.607,42174.167,49698.851,58429.978,48617.086,50069.218,49005.788,49541.17,47230.96,31132.83,28474.255,30359.093,30799.133,19926.478,36134.618,55932.751,55643.058,45221.444,36372.973,55676.061,56372.791
Solomon Islands,102.676,135.679,121.011,143.013,143.013,150.347,154.014,161.348,157.681,161.348,146.68,146.68,143.013,143.013,139.346,143.013,143.013,143.013,143.013,150.347,150.347,157.681,157.681,161.348,161.348,161.348,165.015,179.683,187.017,194.351,198.018,198.018,198.018,201.685,201.685
Sierra Leone,608.722,693.063,553.717,689.396,616.056,663.727,674.728,498.712,458.375,374.034,487.711,546.383,447.374,447.374,513.38,399.703,473.043,443.707,414.371,366.7,425.372,568.385,608.722,652.726,641.725,546.383,733.4,641.725,663.727,652.726,726.066,898.415,1030.427,1191.775,1309.119
El Salvador,2134.194,1833.5,1767.494,1903.173,1606.146,1987.514,1991.181,2449.556,2471.558,2588.902,2511.895,3171.955,3318.635,3795.345,4594.751,5027.457,4569.082,5474.831,5812.195,5698.518,5742.522,5947.874,6039.549,6552.929,6365.912,6453.92,6846.289,6978.301,6545.595,6442.919,6457.587,6648.271,6662.939,6230.233,6285.238
Somalia,814.074,275.025,718.732,935.085,715.065,858.078,924.084,993.757,1008.425,957.087,733.4,707.731,682.062,641.725,630.724,590.387,568.385,539.049,513.38,491.378,480.377,502.379,586.72,594.054,594.054,594.054,594.054,608.722,601.388,597.721,612.389,605.055,608.722,608.722,608.722
Sub-Saharan Africa,378496.90969956986,404131.78782537824,426457.6189562911,433261.8235757157,464893.1861883364,476651.65576862224,482696.5290191396,475233.49277081015,505904.52453451854,481497.9765642956,438830.2536143699,453466.8308598839,437483.8072027827,458492.82228605513,466742.12481875264,500758.6288192181,511091.678739255,532827.7360952339,519714.27754390077,523849.71887700056,564526.6158570958,573267.6874662709,571035.2155559225,625891.8263281143,690781.6027338782,663129.3097017193,695990.7038580246,721088.4270425213,754971.6491378912,743994.4033432264,746611.9118682952,757777.9736951785,767551.9800688432,784109.1822852527,822819.0340742427
Sao Tome and Principe,40.337,44.004,47.671,55.005,51.338,55.005,51.338,51.338,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,51.338,58.672,66.006,73.34,77.007,84.341,84.341,84.341,91.675,99.009,102.676,113.677,113.677,113.677
Suriname,2372.549,2031.518,1873.837,1375.125,1554.808,1598.812,1760.16,1760.16,1877.504,1855.502,1771.161,2053.52,2068.188,2042.519,2046.186,2064.521,2086.523,2108.525,2108.525,2126.86,2196.533,2368.882,1565.809,1543.807,1562.142,1595.145,1745.492,1763.827,1943.51,2002.182,2401.885,1969.179,2258.872,1917.841,1991.181
Sweden,71759.523,69430.978,62291.329,58297.966,57333.545,62394.005,62038.306,59717.095,57443.555,55533.048,51946.722,51525.017,51026.305,51756.038,54894.99,55155.347,55910.749,52148.407,52977.149,51106.979,49350.486,51125.314,57425.22,54781.313,54520.956,51561.687,49570.506,48059.702,49123.132,43065.248,52023.729,51734.036,47047.61,44847.41,43420.947
Swaziland,465.709,436.373,436.373,271.358,333.697,440.04,458.375,436.373,436.373,436.373,425.372,326.363,264.024,132.012,484.044,454.708,341.031,1202.776,1213.777,1239.446,1188.108,1144.104,1125.769,1041.428,1030.427,1019.426,1015.759,1063.43,1096.433,1045.095,1037.761,1048.762,1206.443,1089.099,1202.776
Seychelles,95.342,99.009,84.341,99.009,99.009,150.347,165.015,201.685,198.018,234.688,150.347,172.349,172.349,183.35,201.685,198.018,234.688,341.031,432.706,509.713,572.052,634.391,539.049,550.05,737.067,689.396,733.4,641.725,693.063,524.381,443.707,341.031,440.04,403.37,495.045
Syrian Arab Republic,20802.891,26637.088,24488.226,27960.875,33091.008,29651.362,31352.85,36226.293,36945.025,34565.142,37359.396,42529.866,42918.568,45665.151,46647.907,41664.454,42804.891,40960.39,50274.57,52372.094,51040.973,48778.434,39064.551,54275.267,51103.312,50626.602,53582.204,66468.042,67681.819,62331.666,61605.6,56908.173,44730.066,36438.979,30703.791
Chad,209.019,209.019,205.352,205.352,216.353,179.683,187.017,198.018,66.006,102.676,143.013,66.006,84.341,91.675,102.676,110.01,124.678,143.013,150.347,161.348,176.016,172.349,168.682,381.368,377.701,399.703,407.037,462.042,509.713,491.378,517.047,539.049,612.389,700.397,729.733
Togo,718.732,627.057,733.4,546.383,608.722,550.05,707.731,766.403,792.072,836.076,773.737,843.41,836.076,865.412,832.409,953.42,1059.763,986.423,1166.106,1536.473,1360.457,1162.439,1232.112,1463.133,1397.127,1338.455,1221.111,1408.128,1683.153,2783.253,2640.24,2464.224,2486.226,2658.575,2621.905
Thailand,40135.315,38048.792,37909.446,42452.859,45973.179,48672.091,49702.518,56944.843,67003.424,78891.838,90805.921,99782.737,109778.979,124949.358,139158.983,161153.649,180255.052,185916.9,164347.606,176126.01,181270.811,194600.356,208322.27,224574.414,243188.106,247467.495,252047.578,252447.281,252443.614,267602.992,281926.294,278317.966,296597.961,300088.945,316212.744
Tonga,40.337,47.671,44.004,47.671,47.671,47.671,47.671,55.005,69.673,69.673,77.007,95.342,69.673,84.341,91.675,95.342,77.007,99.009,88.008,110.01,95.342,88.008,102.676,117.344,110.01,113.677,128.345,113.677,121.011,132.012,117.344,102.676,106.343,113.677,121.011
Trinidad and Tobago,16937.873,17260.569,18426.675,16303.482,17535.594,20755.22,17385.247,17520.926,15867.109,16142.134,17025.881,17014.88,19152.741,17971.967,17440.252,17022.214,20590.205,18393.672,19123.405,22544.716,23839.167,26354.729,28620.935,31987.241,33432.039,38151.468,42676.546,45474.467,44385.368,44895.081,47935.024,46933.933,45419.462,46541.564,46273.873
Tunisia,9493.863,9834.894,9526.866,11305.361,11547.383,11939.752,12064.43,11749.068,12464.133,13234.203,13267.206,15489.408,15023.699,16501.5,15940.449,15735.097,16758.19,16945.207,18001.303,18331.333,19922.811,20817.559,20861.563,21246.598,22299.027,22662.06,22992.09,24110.525,24825.59,24788.92,27660.181,26021.032,27003.788,27667.515,28829.954
